group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,fraction_expressing_in_cluster,fraction_expressing_outside_cluster,expression_fraction_gap
0,CD7,11.389173,1.7326324,4.734655656130796e-30,1.0599419285265927e-27,0.578494623655914,0.32259549010584443,0.578494623655914,0.32259549010584443,0.25589913355006955
0,UBB,11.200399,0.83068013,4.0589729807816926e-29,8.79830714691346e-27,0.8193548387096774,0.7745052922227336,0.8193548387096774,0.7745052922227336,0.044849546486943836
0,APMAP,11.130969,3.354844,8.866672874557213e-29,1.862819765768512e-26,0.38064516129032255,0.06764841233317993,0.38064516129032255,0.06764841233317993,0.31299674895714263
0,KLRG1,11.10437,3.4630513,1.1945666915092487e-28,2.471667081704591e-26,0.3741935483870968,0.05936493327197423,0.3741935483870968,0.05936493327197423,0.31482861511512256
0,SRGN,10.684328,1.2086717,1.205189169465084e-26,2.1944084397620247e-24,0.7612903225806451,0.5641969627243443,0.7612903225806451,0.5641969627243443,0.19709335985630083
0,CD8A,10.512092,3.2983215,7.598941415066923e-26,1.347677194339661e-23,0.3634408602150538,0.06534744592728946,0.3634408602150538,0.06534744592728946,0.2980934142877643
0,CALM1,10.415022,0.95112705,2.1174903759578145e-25,3.569931922725916e-23,0.7677419354838709,0.6585365853658537,0.7677419354838709,0.6585365853658537,0.10920535011801724
0,SPON2,10.324326,4.771886,5.4702106069885865e-25,9.00014410229351e-23,0.3247311827956989,0.02761159687068569,0.3247311827956989,0.02761159687068569,0.2971195859250132
0,CFL1,10.083529,0.589895,6.533607204754917e-24,1.0138970453196948e-21,0.946236559139785,0.9093419236079153,0.946236559139785,0.9093419236079153,0.03689463553186967
0,CTSC,9.99659,1.7716744,1.5773595683200325e-23,2.4202721646043108e-21,0.4731182795698925,0.22411412793373217,0.4731182795698925,0.22411412793373217,0.24900415163616033
0,TPST2,9.98542,2.6939936,1.7655144976416594e-23,2.6788739977549444e-21,0.36989247311827955,0.09526000920386563,0.36989247311827955,0.09526000920386563,0.2746324639144139
0,ITGB2,9.929606,1.2529323,3.0947326526294573e-23,4.544265495086867e-21,0.6172043010752688,0.43994477680625865,0.6172043010752688,0.43994477680625865,0.17725952426901015
0,FCGR3A,9.90321,2.2620823,4.0312569248432487e-23,5.856472826133979e-21,0.421505376344086,0.13575701794753797,0.421505376344086,0.13575701794753797,0.28574835839654805
0,IFITM1,9.724332,1.2294976,2.3745909341568465e-22,3.3242210537361044e-20,0.6279569892473118,0.4445467096180396,0.6279569892473118,0.4445467096180396,0.1834102796292722
0,MATK,9.723863,4.642434,2.3855716407889444e-22,3.3242210537361044e-20,0.3032258064516129,0.019788311090658078,0.3032258064516129,0.019788311090658078,0.2834374953609548
0,RAP1B,9.699276,1.3773875,3.036447911823994e-22,4.1884578468554004e-20,0.5290322580645161,0.3281178094799816,0.5290322580645161,0.3281178094799816,0.20091444858453456
0,SAMD3,9.644067,3.0351245,5.20828004721197e-22,6.972967874973202e-20,0.33978494623655914,0.06948918545789232,0.33978494623655914,0.06948918545789232,0.2702957607786668
0,KLRD1,9.637459,5.6726274,5.5545888076087655e-22,7.364414054049058e-20,0.2924731182795699,0.010124252185918085,0.2924731182795699,0.010124252185918085,0.28234886609365184
0,C12orf75,9.603045,2.6730502,7.7616668026732555e-22,1.0094602081648188e-19,0.35913978494623655,0.09019788311090658,0.35913978494623655,0.09019788311090658,0.26894190183532996
0,CD53,9.516977,1.0140127,1.7828944063233222e-21,2.275439814275821e-19,0.6666666666666666,0.5223193741371376,0.6666666666666666,0.5223193741371376,0.14434729252952905
0,CLIC1,9.379121,0.9253427,6.6524941052701984e-21,8.258769045597256e-19,0.7548387096774194,0.6217211228716061,0.7548387096774194,0.6217211228716061,0.13311758680581331
0,LITAF,8.695642,1.4442589,3.448723237091071e-18,3.828923945180136e-16,0.47096774193548385,0.27795674183156927,0.47096774193548385,0.27795674183156927,0.1930110001039146
0,LCK,8.6084,1.2273375,7.408685976116446e-18,8.093841255187695e-16,0.535483870967742,0.3239760699493787,0.535483870967742,0.3239760699493787,0.21150780101836325
0,XCL2,8.597969,5.80419,8.113899778580253e-18,8.793921855261265e-16,0.26021505376344084,0.007823285780027611,0.26021505376344084,0.007823285780027611,0.25239176798341323
0,PDIA3,8.532329,1.3195736,1.434313806820021e-17,1.5422826256641106e-15,0.4817204301075269,0.30740911182696734,0.4817204301075269,0.30740911182696734,0.17431131828055957
0,MYO1F,8.519146,1.6929963,1.6073357449802908e-17,1.7148263229258478e-15,0.410752688172043,0.20018407731247123,0.410752688172043,0.20018407731247123,0.2105686108595718
0,CLIC3,8.499893,4.9130135,1.8976475774842322e-17,2.0088585517926106e-15,0.2645161290322581,0.017027151403589506,0.2645161290322581,0.017027151403589506,0.24748897762866856
0,ARPC5L,8.472557,2.0202885,2.4006409940060623e-17,2.521781031857445e-15,0.3655913978494624,0.14772204325816843,0.3655913978494624,0.14772204325816843,0.21786935459129395
0,CD63,8.435326,1.3518527,3.3028150861071603e-17,3.442995634799953e-15,0.4924731182795699,0.3133916244822826,0.4924731182795699,0.3133916244822826,0.17908149379728733
0,NCR3,8.413389,3.2295053,3.9832942519422944e-17,4.059393007800296e-15,0.2924731182795699,0.05154164749194662,0.2924731182795699,0.05154164749194662,0.24093147078762328
0,BIN2,8.279324,1.2226986,1.2387699285234608e-16,1.2530846032530654e-14,0.5032258064516129,0.34100322135296823,0.5032258064516129,0.34100322135296823,0.16222258509864462
0,IL2RG,8.277982,1.0778751,1.2528033642237572e-16,1.2579619663117376e-14,0.567741935483871,0.4132535664979291,0.567741935483871,0.4132535664979291,0.15448836898594187
0,UBC,8.190505,0.5110857,2.601319875311761e-16,2.5374017298041005e-14,0.875268817204301,0.8485964104924069,0.875268817204301,0.8485964104924069,0.026672406711894192
0,SEPT7,8.139689,1.2574097,3.9629270831791843e-16,3.811107904781334e-14,0.4838709677419355,0.3083294983893235,0.4838709677419355,0.3083294983893235,0.175541469352612
0,MYL12B,7.9334755,0.6227201,2.1309677155004506e-15,1.96624967046447e-13,0.7526881720430108,0.6902899217671422,0.7526881720430108,0.6902899217671422,0.06239825027586854
0,PPP1R18,7.9321003,1.3926386,2.1547046883516397e-15,1.9748085385322143e-13,0.43010752688172044,0.2535664979291302,0.43010752688172044,0.2535664979291302,0.17654102895259022
0,ANXA6,7.8828945,1.3344154,3.1988293054774297e-15,2.873895591815775e-13,0.44516129032258067,0.26369075011504833,0.44516129032258067,0.26369075011504833,0.18147054020753234
0,CHST12,7.8548536,2.5841289,4.0023889025772994e-15,3.535682610712009e-13,0.2967741935483871,0.07823285780027611,0.2967741935483871,0.07823285780027611,0.21854133574811097
0,ZAP70,7.83919,2.1983442,4.534627143938511e-15,3.9192954606091334e-13,0.31827956989247314,0.1063046479521399,0.31827956989247314,0.1063046479521399,0.21197492194033324
0,ANXA1,7.723404,0.84379417,1.1326348490867757e-14,9.547692283412969e-13,0.6946236559139785,0.5715600552231938,0.6946236559139785,0.5715600552231938,0.1230636006907847
0,RAC2,7.531009,0.6834687,5.034971974207088e-14,4.142022727697107e-12,0.7096774193548387,0.6396686608375518,0.7096774193548387,0.6396686608375518,0.07000875851728694
0,DUSP2,7.5159154,1.482434,5.651415805485183e-14,4.62130145147938e-12,0.4064516129032258,0.22779567418315694,0.4064516129032258,0.22779567418315694,0.17865593872006885
0,IFITM2,7.4977694,0.6706493,6.491306282524655e-14,5.276504678223613e-12,0.7849462365591398,0.6930510814542108,0.7849462365591398,0.6930510814542108,0.09189515510492896
0,PLEK,7.487271,1.9480548,7.032058905753695e-14,5.6157775682440035e-12,0.3333333333333333,0.13529682466635987,0.3333333333333333,0.13529682466635987,0.19803650866697345
0,DHRS7,7.3380103,1.1953691,2.167925471291306e-13,1.6726096178505126e-11,0.443010752688172,0.2936033133916245,0.443010752688172,0.2936033133916245,0.14940743929654754
0,SH3BGRL3,7.3101707,0.5795338,2.668032603280847e-13,2.024147401689069e-11,0.9096774193548387,0.8476760239300506,0.9096774193548387,0.8476760239300506,0.06200139542478811
0,CCND3,7.1787543,0.9575919,7.034936487208522e-13,5.165004982221482e-11,0.5161290322580645,0.39116428900138056,0.5161290322580645,0.39116428900138056,0.12496474325668394
0,XBP1,6.8984466,1.2741191,5.257418254328928e-12,3.7393387333914506e-10,0.4150537634408602,0.25816843074091117,0.4150537634408602,0.25816843074091117,0.15688533269994903
0,DDX5,6.863832,0.5289839,6.703757163079663e-12,4.718892155619375e-10,0.8602150537634409,0.8039576622181316,0.8602150537634409,0.8039576622181316,0.05625739154530929
0,PLAC8,6.850482,0.9470065,7.3601474700493e-12,5.154367889794525e-10,0.5376344086021505,0.4413253566497929,0.5376344086021505,0.4413253566497929,0.09630905195235762
0,GIMAP7,6.8492074,0.7720486,7.426016246110897e-12,5.173963155963797e-10,0.6365591397849463,0.519558214450069,0.6365591397849463,0.519558214450069,0.11700092533487727
0,C9orf142,6.7678356,1.4385501,1.3072323135156853e-11,8.970635413753869e-10,0.3720430107526882,0.21445006902899216,0.3720430107526882,0.21445006902899216,0.15759294172369603
0,TXNIP,6.724701,0.52229244,1.75953432140708e-11,1.1880254907884086e-09,0.7763440860215054,0.7556373676944317,0.7763440860215054,0.7556373676944317,0.020706718327073714
0,ARL4C,6.5001397,1.491184,8.024555431252392e-11,5.2684292773645516e-09,0.33548387096774196,0.1688909341923608,0.33548387096774196,0.1688909341923608,0.16659293677538117
0,CD3D,6.4713273,0.83418953,9.71457923358456e-11,6.3172520958967025e-09,0.610752688172043,0.5006902899217671,0.610752688172043,0.5006902899217671,0.11006239825027586
0,YWHAQ,6.18676,1.109391,6.141344827357792e-10,3.812100225563546e-08,0.3978494623655914,0.2659917165209388,0.3978494623655914,0.2659917165209388,0.1318577458446526
0,ALOX5AP,6.1066623,1.2994365,1.017361973008709e-09,6.202274599735236e-08,0.35913978494623655,0.20800736309249884,0.35913978494623655,0.20800736309249884,0.1511324218537377
0,CD8B,6.0985117,1.9463794,1.0706059940534983e-09,6.469113033094945e-08,0.2709677419354839,0.0966405890473999,0.2709677419354839,0.0966405890473999,0.17432715288808398
0,SUN2,6.0626893,1.2033803,1.3386423359767314e-09,8.017763043902738e-08,0.3655913978494624,0.22641509433962265,0.3655913978494624,0.22641509433962265,0.13917630350983973
0,HSPA5,5.949587,1.4223976,2.6882048155306487e-09,1.5489504202905713e-07,0.3204301075268817,0.17441325356649792,0.3204301075268817,0.17441325356649792,0.1460168539603838
0,CALR,5.9207745,1.117794,3.2042922132138535e-09,1.830870898060602e-07,0.3870967741935484,0.257248044178555,0.3870967741935484,0.257248044178555,0.12984873001499336
0,SLC9A3R1,5.797542,1.5958873,6.729380960536608e-09,3.797372991615203e-07,0.28817204301075267,0.13759779107225034,0.28817204301075267,0.13759779107225034,0.15057425193850232
0,HLA-F,5.746358,0.9384069,9.118628847249114e-09,5.041457309232141e-07,0.4236559139784946,0.31293143120110445,0.4236559139784946,0.31293143120110445,0.11072448277739017
0,HSP90AA1,5.684708,0.59380084,1.3103623973899516e-08,7.072849367097699e-07,0.5870967741935483,0.5264611136677404,0.5870967741935483,0.5264611136677404,0.06063566052580793
0,AES,5.6662602,0.689018,1.4594781501036026e-08,7.815934752084234e-07,0.5806451612903226,0.47445927289461576,0.5806451612903226,0.47445927289461576,0.10618588839570686
0,CD3E,5.622388,0.73542345,1.8833595640536362e-08,9.891983925660174e-07,0.5913978494623656,0.46295444086516335,0.5913978494623656,0.46295444086516335,0.12844340859720227
0,STK17A,5.6191344,0.93088764,1.919167516397831e-08,1.0022547165959565e-06,0.4258064516129032,0.29544408651633686,0.4258064516129032,0.29544408651633686,0.13036236509656635
0,RHOC,5.5332675,1.3165781,3.143194721206781e-08,1.5956679224089144e-06,0.3139784946236559,0.16106764841233318,0.3139784946236559,0.16106764841233318,0.15291084621132273
0,PPIB,5.5136123,0.6642586,3.515428988965709e-08,1.7780258619746563e-06,0.5311827956989247,0.4647952139898757,0.5311827956989247,0.4647952139898757,0.06638758170904896
0,PSMB9,5.3811226,0.50716066,7.402277560240104e-08,3.6101965129513876e-06,0.632258064516129,0.5761619880349746,0.632258064516129,0.5761619880349746,0.05609607648115433
0,HSP90B1,5.378808,1.0927832,7.498054459111429e-08,3.6309727550931093e-06,0.34623655913978496,0.22549470777726646,0.34623655913978496,0.22549470777726646,0.1207418513625185
0,PSME2,5.240717,0.55519676,1.5995373203495606e-07,7.404502253116474e-06,0.6193548387096774,0.5398067188219052,0.6193548387096774,0.5398067188219052,0.07954811988777222
0,ABI3,5.1664896,1.3638593,2.385316564861676e-07,1.0930833224748675e-05,0.2860215053763441,0.15370455591348367,0.2860215053763441,0.15370455591348367,0.1323169494628604
0,HNRNPA3,5.1655836,0.85565025,2.3968957351648695e-07,1.0947159919535603e-05,0.3978494623655914,0.29406350667280257,0.3978494623655914,0.29406350667280257,0.10378595569278881
0,PSMB8,5.117317,0.61821425,3.0991189418832125e-07,1.3921568509985905e-05,0.535483870967742,0.4436263230556834,0.535483870967742,0.4436263230556834,0.09185754791205858
0,PTPRC,4.9069443,0.5721967,9.250640142684318e-07,3.997681702167628e-05,0.5096774193548387,0.44408651633686147,0.5096774193548387,0.44408651633686147,0.06559090301797721
0,CAP1,4.8523383,0.6768036,1.2201429690910832e-06,5.206960120596197e-05,0.47096774193548385,0.40174873446847675,0.47096774193548385,0.40174873446847675,0.0692190074670071
0,LCP1,4.7506065,0.68518674,2.0280757594764242e-06,8.418055492829803e-05,0.44946236559139785,0.37367694431661297,0.44946236559139785,0.37367694431661297,0.07578542127478488
0,PIM1,4.743462,1.2039611,2.1009637186369046e-06,8.667903486920112e-05,0.2838709677419355,0.16428900138057984,0.2838709677419355,0.16428900138057984,0.11958196636135565
0,PPP1CA,4.740745,0.5017589,2.12933663223392e-06,8.758500316200726e-05,0.5505376344086022,0.5126553152323976,0.5505376344086022,0.5126553152323976,0.03788231917620455
0,FYN,4.732561,1.3167913,2.2170469294354897e-06,9.091889750261575e-05,0.2645161290322581,0.14496088357109987,0.2645161290322581,0.14496088357109987,0.1195552454611582
0,PPP2R5C,4.690164,0.9814422,2.7298576638619384e-06,0.00010964393016970185,0.3333333333333333,0.22411412793373217,0.3333333333333333,0.22411412793373217,0.10921920539960114
0,BTN3A2,4.612448,1.0373154,3.979536202617794e-06,0.00015706516295649881,0.30752688172043013,0.1965025310630465,0.30752688172043013,0.1965025310630465,0.11102435065738364
0,SELT,4.4785833,0.78381294,7.513998407409193e-06,0.0002866233582446367,0.36989247311827955,0.28624022089277495,0.36989247311827955,0.28624022089277495,0.0836522522255046
0,LAT,4.433839,0.9787879,9.256980636134454e-06,0.0003482460814519342,0.3096774193548387,0.20064427059364934,0.3096774193548387,0.20064427059364934,0.10903314876118939
0,TMED9,4.36102,0.8999676,1.2945755826906127e-05,0.00048040011296801653,0.3311827956989247,0.23653934652554073,0.3311827956989247,0.23653934652554073,0.09464344917338399
0,SRSF7,4.3328786,0.5078264,1.4717234016873543e-05,0.0005446573109334014,0.5290322580645161,0.4763000460193281,0.5290322580645161,0.4763000460193281,0.05273221204518802
0,BST2,4.2692165,0.5324482,1.961608664722632e-05,0.0007124395724854326,0.4967741935483871,0.43902439024390244,0.4967741935483871,0.43902439024390244,0.05774980330448465
0,TAP1,4.2423496,0.9199941,2.2119181990870422e-05,0.0007969908951644498,0.3096774193548387,0.21629084215370456,0.3096774193548387,0.21629084215370456,0.09338657720113416
0,CCDC107,4.2398677,1.1501517,2.2365179406080222e-05,0.0008037339209721882,0.26021505376344084,0.15186378278877127,0.26021505376344084,0.15186378278877127,0.10835127097466957
0,PRMT2,4.225109,1.0299304,2.388250088806337e-05,0.0008537681469303492,0.2989247311827957,0.20064427059364934,0.2989247311827957,0.20064427059364934,0.09828046058914638
0,FAM49B,4.211827,0.7292139,2.533139271260438e-05,0.0008985077893073388,0.36989247311827955,0.28854118729866546,0.36989247311827955,0.28854118729866546,0.0813512858196141
0,CD2,4.197169,0.7347866,2.7027233522303834e-05,0.000946368976873285,0.3827956989247312,0.30464795213989876,0.3827956989247312,0.30464795213989876,0.07814774678483244
0,TMEM50A,4.1353183,0.79971504,3.54463285849538e-05,0.0012192822749524663,0.33763440860215055,0.25126553152323977,0.33763440860215055,0.25126553152323977,0.08636887707891078
0,BZW1,4.0847707,1.1453049,4.412034174931648e-05,0.0014950555506914787,0.25161290322580643,0.14588127013345606,0.25161290322580643,0.14588127013345606,0.10573163309235037
0,TMEM59,4.0770564,0.5582436,4.5609464981355025e-05,0.00154169023214204,0.44516129032258067,0.38840312931431203,0.44516129032258067,0.38840312931431203,0.05675816100826864
0,C11orf58,4.0608554,0.54176307,4.889320362747308e-05,0.00163648428611954,0.432258064516129,0.3801196502531063,0.432258064516129,0.3801196502531063,0.052138414263022737
0,BSG,4.0572667,0.843302,4.965038344827781e-05,0.0016577643921019114,0.31827956989247314,0.23469857340082834,0.31827956989247314,0.23469857340082834,0.0835809964916448
0,TERF2IP,3.9958518,0.828966,6.446203366291486e-05,0.0021110156635509958,0.30752688172043013,0.2126092959042798,0.30752688172043013,0.2126092959042798,0.09491758581615034
0,PSMB10,3.994007,0.64055026,6.496592307750834e-05,0.002122427381690081,0.4064516129032258,0.3451449608835711,0.4064516129032258,0.3451449608835711,0.061306652019654684
0,ARL6IP1,3.936349,1.0171483,8.273064940758436e-05,0.002677179498364863,0.26881720430107525,0.1753336401288541,0.26881720430107525,0.1753336401288541,0.09348356417222115
0,EFHD2,3.90378,1.0322268,9.470187083409387e-05,0.003035795183357713,0.2709677419354839,0.1771744132535665,0.2709677419354839,0.1771744132535665,0.09379332868191739
0,RPA2,3.8731565,0.9858562,0.00010743480560090187,0.003427873143191392,0.2623655913978495,0.16474919466175794,0.2623655913978495,0.16474919466175794,0.09761639673609154
0,WIPF1,3.8615847,0.9401388,0.00011265399381355789,0.003561117915550802,0.2817204301075269,0.19236079153244362,0.2817204301075269,0.19236079153244362,0.08935963857508328
0,RASSF5,3.8387427,1.0099702,0.00012366592907468092,0.003882257304468604,0.26021505376344084,0.1665899677864703,0.26021505376344084,0.1665899677864703,0.09362508597697053
0,DSTN,3.7419078,0.9185266,0.00018262842401541,0.00559186941335076,0.26881720430107525,0.18361711919005982,0.26881720430107525,0.18361711919005982,0.08520008511101543
0,ARPC4,3.7139006,0.6508755,0.00020408894435051576,0.006193419164556986,0.3634408602150538,0.30648872526461113,0.3634408602150538,0.30648872526461113,0.05695213495044266
0,SPCS2,3.626055,0.61050093,0.0002877840487486873,0.008580740108541646,0.35913978494623655,0.2936033133916245,0.35913978494623655,0.2936033133916245,0.06553647155461206
0,LAMP1,3.6025088,0.90845436,0.00031516074582885954,0.009275506778101092,0.2709677419354839,0.18913943856419696,0.2709677419354839,0.18913943856419696,0.08182830337128694
0,C9orf16,3.578929,0.50953084,0.00034500517850970003,0.010002952691567863,0.4064516129032258,0.35526921306948916,0.4064516129032258,0.35526921306948916,0.051182399833736625
0,SRSF2,3.515267,0.50328875,0.0004393122009998233,0.012524524878608742,0.432258064516129,0.3865623561895996,0.432258064516129,0.3865623561895996,0.045695708326529416
0,SEC61B,3.4495587,0.5675689,0.0005615034281523276,0.015680758312572977,0.36989247311827955,0.3083294983893235,0.36989247311827955,0.3083294983893235,0.061562974728956055
0,P4HB,3.448888,0.7786825,0.0005629001926488204,0.015687683736351616,0.3010752688172043,0.22411412793373217,0.3010752688172043,0.22411412793373217,0.07696114088347214
0,TBC1D10C,3.3600698,0.627901,0.0007792282681427104,0.02098844424015158,0.35053763440860214,0.291302346985734,0.35053763440860214,0.291302346985734,0.059235287422868155
0,IRF1,3.2791336,0.66049,0.001041263237172592,0.02724040376787149,0.3311827956989247,0.2747353888633226,0.3311827956989247,0.2747353888633226,0.05644740683560212
0,WDR1,3.186022,0.64065164,0.0014424365096659627,0.03647761662221924,0.3118279569892473,0.25218591808559593,0.3118279569892473,0.25218591808559593,0.059642038903651384
1,CD74,28.729652,4.0331664,1.6266712438304777e-181,2.2213822505749003e-177,1.0,0.8206023570493235,1.0,0.8206023570493235,0.1793976429506765
1,CD79A,27.618233,7.6818485,6.721777163097594e-168,4.5896294469630375e-164,0.9250720461095101,0.041903099083369706,0.9250720461095101,0.041903099083369706,0.8831689470261403
1,HLA-DRA,27.42201,4.834592,1.4989385933801754e-165,6.823168477066559e-162,0.9971181556195965,0.49410737669140115,0.9971181556195965,0.49410737669140115,0.5030107789281953
1,CD79B,26.404636,5.485796,1.2120897592304414e-153,4.138074438012727e-150,0.9077809798270894,0.14185945002182454,0.9077809798270894,0.14185945002182454,0.7659215298052648
1,HLA-DPB1,25.64501,3.9983866,4.8062948751866325e-145,1.312695256310973e-141,0.9798270893371758,0.4487123526844173,0.9798270893371758,0.4487123526844173,0.5311147366527584
1,HLA-DQA1,25.12373,5.3158903,2.738016144041836e-139,6.231724743839219e-136,0.8847262247838616,0.11741597555652554,0.8847262247838616,0.11741597555652554,0.7673102492273361
1,MS4A1,24.83993,6.351767,3.3223681902214613e-136,6.481465715094897e-133,0.8414985590778098,0.053688345700567436,0.8414985590778098,0.053688345700567436,0.7878102133772423
1,HLA-DRB1,24.20324,3.855721,2.0567387961262215e-129,3.51085312498746e-126,0.9798270893371758,0.38105630728939327,0.9798270893371758,0.38105630728939327,0.5987707820477826
1,HLA-DQB1,23.996277,4.917655,3.0411221000678063e-127,4.614395933169551e-124,0.8530259365994236,0.14797031863814927,0.8530259365994236,0.14797031863814927,0.7050556179612744
1,CD37,23.887484,2.4367423,4.132548043978171e-126,5.64340760885659e-123,0.9596541786743515,0.7411610650371017,0.9596541786743515,0.7411610650371017,0.21849311363724988
1,HLA-DPA1,23.546316,3.6503704,1.3693030820451765e-122,1.6999275353099025e-119,0.9740634005763689,0.42077695329550413,0.9740634005763689,0.42077695329550413,0.5532864472808647
1,HLA-DRB5,20.00714,3.2967618,4.772638029946761e-89,4.655367495496641e-86,0.8559077809798271,0.2749890877346137,0.8559077809798271,0.2749890877346137,0.5809186932452134
1,TCL1A,18.107391,6.8497624,2.7864369753394306e-73,2.3782239584522042e-70,0.6138328530259366,0.022261021388040158,0.6138328530259366,0.022261021388040158,0.5915718316378964
1,RPL18A,17.154152,0.7170354,5.851823799197557e-66,4.700735635402462e-63,1.0,0.9930161501527717,1.0,0.9930161501527717,0.0069838498472283295
