group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
4,NKG7,31.016924,4.749218,3.1876522226547017e-211,1.3038294503713393e-207,0.9166666666666666,0.25684448207733557
4,B2M,29.755186,0.72223717,1.4859260076527452e-194,4.862247082241313e-191,1.0,1.0
4,HLA-C,29.601974,1.1008967,1.4093254377136418e-192,3.842995581072149e-189,1.0,0.9887101326559413
4,GZMA,28.628233,4.2385097,2.9923319509076696e-180,6.9939347212571975e-177,0.8435374149659864,0.14027660174992942
4,CST7,28.62112,4.3581243,3.6689226940587193e-180,7.503405524686838e-177,0.8248299319727891,0.10640699971775332
4,HLA-A,28.567057,1.16862,1.724777171526312e-179,3.135453255926888e-176,1.0,0.9847586790855207
4,CTSW,28.224977,3.4475963,2.887693559111417e-175,4.7245554320621894e-172,0.8758503401360545,0.23624047417442845
5,SEC61B,9.948636,3.8941994,2.5566267086108644e-23,4.182896957958235e-19,1.0,0.5399072492067366
5,LILRA4,9.755081,9.390612,1.7546050235541323e-22,9.276797181543556e-19,0.9705882352941176,0.017573834513058335
5,IRF7,9.7261305,6.6884985,2.332986820816373e-22,9.276797181543556e-19,0.9705882352941176,0.10715157432267512
5,PLD4,9.719778,7.219186,2.483232732239883e-22,9.276797181543556e-19,0.9705882352941176,0.057359043202343175
5,JCHAIN,9.706277,7.786794,2.835033672007688e-22,9.276797181543556e-19,0.9705882352941176,0.05565047595801806
5,IRF8,9.653575,5.8299613,4.747146936640931e-22,1.2611704441361034e-18,0.9705882352941176,0.1772028313400049
5,ITM2C,9.640435,6.5213675,5.395876235531278e-22,1.2611704441361034e-18,0.9705882352941176,0.11032462777642177
5,C12orf75,9.53337,4.9207344,1.5225898901378531e-21,3.1138866490681765e-18,0.9705882352941176,0.19428850378325604
5,LRRC26,9.458431,11.449934,3.1259792398265643e-21,5.682682926978047e-18,0.9411764705882353,0.001464486209421528
5,ALOX5AP,9.436412,4.310938,3.857643518339837e-21,6.311490560355808e-18,0.9705882352941176,0.2953380522333415
6,CD79A,38.40307,7.1577578,0.0,0.0,0.9881756756756757,0.07487990957897711
6,CD74,38.07586,3.9932692,0.0,0.0,1.0,0.8988414806442497
6,CD79B,37.715405,5.9140434,0.0,0.0,0.9763513513513513,0.1474992935857587
6,MS4A1,36.578434,6.8200545,6.300098544987758e-293,2.5768978073636176e-289,0.9459459459459459,0.05283978525007064
6,CD37,35.946392,2.4519508,5.762782079033903e-283,1.8856975519014738e-279,0.9983108108108109,0.8214184797965527
6,HLA-DPA1,35.39548,3.9113655,2.0040230272226474e-274,5.464636791398289e-271,1.0,0.47188471319581804
6,HLA-DQB1,34.965904,3.8484523,7.423220384922057e-268,1.7350186959672824e-264,0.9949324324324325,0.4071771686917208
6,HLA-DRA,34.851025,4.0468693,4.107951804627948e-266,8.40127493443973e-263,1.0,0.6267307148912122
6,HLA-DPB1,34.820328,3.7079432,1.1979119616100987e-265,2.1776708448780916e-262,0.9966216216216216,0.5193557502119243
6,IGHM,34.373775,6.6213145,6.217611811943249e-259,1.017263468552035e-255,0.8952702702702703,0.07629273806159932
7,NKG7,22.143942,6.1541915,1.193282601483656e-108,1.9523296642874095e-104,1.0,0.3210126582278481
7,GNLY,21.666,7.3707666,4.294873623322851e-104,3.5134213675592583e-100,0.9723756906077348,0.18632911392405063
7,CTSW,21.448856,4.6680026,4.68007935648857e-102,2.5523592783836498e-98,0.988950276243094,0.2969620253164557
7,HOPX,20.638636,5.582865,1.2349842943934495e-94,4.0411156081142457e-91,0.9392265193370166,0.11113924050632912
7,KLRF1,20.607439,7.418567,2.3536313513083547e-94,6.417960423125999e-91,0.9116022099447514,0.027848101265822784
7,PRF1,20.264294,5.73092,2.657488754945564e-91,6.211310502809195e-88,0.9171270718232044,0.130126582278481
7,KLRD1,20.178156,5.6054406,1.5232207959437303e-90,3.115176930304421e-87,0.9281767955801105,0.08987341772151898
7,GZMA,19.88004,4.862518,6.05859724366078e-88,1.1013856611503782e-84,0.9447513812154696,0.20810126582278482
7,CST7,19.81621,4.79503,2.157597039399036e-87,3.530044516160763e-84,0.9447513812154696,0.1749367088607595
7,GZMB,19.016632,6.076213,1.2421016678062245e-80,1.5632327220752031e-77,0.8674033149171271,0.05873417721518987
8,RPS14,13.655094,0.51325047,1.8824592282686203e-42,6.159783086740579e-39,1.0,1.0
8,RPS6,13.3996315,0.657607,6.076416952098665e-41,1.4202322536183751e-37,1.0,0.9994922569179995
8,RPS12,13.373326,0.6161399,8.658100212218995e-41,1.7706897196514371e-37,1.0,0.9992383853769993
8,RPL32,13.196531,0.5187811,9.186851915667167e-40,1.6700676021358945e-36,1.0,0.9997461284589998
8,RPL13,13.17444,0.48551044,1.2313767981373432e-39,2.0146555794325072e-36,1.0,1.0
8,RPS27,12.932579,0.5858177,2.9476171770834e-38,4.384178603114682e-35,1.0,1.0
8,MALAT1,12.820758,0.55624926,1.2546762514452398e-37,1.7106465124912974e-34,1.0,1.0
8,RPL21,12.750952,0.47559693,3.079640036260239e-37,3.875845433327213e-34,1.0,0.9994922569179995
8,RPL31,12.742152,0.69248146,3.4475277183510522e-37,4.028928642852969e-34,1.0,0.9966996699669967
8,RPS3A,12.617565,0.48275137,1.6896448257361773e-36,1.7277674371168496e-33,1.0,1.0
9,COTL1,17.130371,3.4077792,8.809007767466647e-66,8.297971046624438e-62,1.0,0.6837267080745342
9,LST1,17.122162,4.806915,1.0143598859023823e-65,8.297971046624438e-62,1.0,0.3972670807453416
9,FCGR3A,17.047703,6.4621124,3.635428927946498e-65,1.9826417563377553e-61,0.9905660377358491,0.0862111801242236
9,SAT1,16.534199,3.62121,2.0812843365581357e-61,8.512973257606914e-58,1.0,0.6760248447204968
9,AIF1,16.409576,4.4759545,1.633415941976915e-60,5.344863645336861e-57,1.0,0.3796273291925466
9,PSAP,16.149195,3.5024388,1.1505553157164839e-58,3.1373725867395655e-55,1.0,0.5788819875776398
9,FTH1,16.11809,2.473231,1.9040410894880203e-58,4.4502880378733566e-55,1.0,0.991055900621118
9,SERPINA1,16.047302,4.2779865,5.970402701663582e-58,1.2210219825239733e-54,1.0,0.23229813664596274
9,FCER1G,15.923587,4.1260805,4.347245496486318e-57,7.902809285334738e-54,1.0,0.39229813664596275
9,MS4A7,15.769263,5.0259814,5.063698633783404e-56,8.284717334733027e-53,0.9528301886792453,0.1137888198757764
