group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,RP11-1143G9.4,20.2282,4.9243064,5.528368400030546e-91,9.044963539289975e-87,0.9787234042553191,0.2564037534871925
0,S100A8,20.157127,5.362037,2.3302269843576747e-90,1.9062421845537956e-86,1.0,0.5830585848338828
0,LYZ,19.412848,5.131172,6.010240562922009e-84,3.2777848616655663e-80,0.9946808510638298,0.6084199847831601
0,FTL,19.28519,2.7132497,7.152517998039212e-83,2.9255586741479886e-79,1.0,0.9951813340096374
0,S100A9,19.194244,4.919293,4.134462115739904e-82,1.3528786935124115e-78,0.9893617021276596,0.6634542226730915
0,FTH1,18.454472,1.9625252,4.800387725110152e-76,9.817392946315899e-73,1.0,0.9908698960182603
0,S100A6,18.297617,2.5474076,8.644970318482204e-75,1.5715595486743038e-71,0.9946808510638298,0.8884098402231804
0,CTSS,18.208015,3.4247608,4.458134288397326e-74,7.293953509246866e-71,0.9893617021276596,0.6015724067968552
0,TYROBP,18.05357,3.9432013,7.395209466720912e-73,1.0082751840418403e-69,0.9840425531914894,0.4537154450925691
0,S100A12,18.027124,4.398527,1.1933718160048936e-72,1.5019043293581589e-69,0.9148936170212766,0.21709358356581282
0,MNDA,17.991041,4.092349,2.2901519940050746e-72,2.6763697695655017e-69,0.9148936170212766,0.24955617550088766
0,GPX1,17.523573,2.9421678,9.46869931449822e-69,9.11278761673561e-66,0.973404255319149,0.5419731169160538
0,LST1,17.071815,3.4603622,2.405970100262077e-65,1.7892762186539928e-62,0.9521276595744681,0.38701496322597007
0,MT-CO2,16.87944,0.99819744,6.374658013735638e-64,4.345657490113699e-61,1.0,0.9979710880040579
0,CST3,16.81012,3.57552,2.0575607967526602e-63,1.346550087826811e-60,0.9946808510638298,0.5148364189703272
0,NEAT1,16.535435,2.5882483,2.039010237004767e-61,1.2355646847272221e-58,0.9574468085106383,0.6583819426832361
0,S100A4,16.505234,2.3673103,3.364244245816599e-61,1.965800003778763e-58,0.9893617021276596,0.8379406543241187
0,FOS,16.445114,1.7427404,9.091188719374703e-61,4.958031287922984e-58,0.9893617021276596,0.9261983261476033
0,VCAN,16.440138,3.8822184,9.86926656364857e-61,5.2087442015436856e-58,0.8404255319148937,0.19452193761095612
0,CSTA,16.264725,3.608465,1.7565402257694673e-59,8.708713525398258e-57,0.8563829787234043,0.24093329951813341
0,LGALS1,16.210144,3.1438942,4.275597685376511e-59,1.998658678012717e-56,0.9361702127659575,0.46436723307126554
0,AIF1,15.99946,3.2652571,1.2888711799565372e-57,5.40697983981254e-55,0.925531914893617,0.37027643925944714
0,FCN1,15.882977,3.4481628,8.313717930600634e-57,3.3175790015257797e-54,0.898936170212766,0.28658381942683236
0,SRGN,15.805018,2.4040978,2.873048145503728e-56,1.1191890644901547e-53,0.9627659574468085,0.6213542987572914
0,MT-CO1,15.570643,0.95617604,1.1524221091003493e-54,4.285176847043367e-52,1.0,0.9984783160030434
0,TYMP,15.294707,3.0684552,8.2933257594758355e-53,2.8268146406413365e-50,0.851063829787234,0.33172711133654575
0,PSAP,15.003623,2.3611255,6.951838894238194e-51,2.1460195499741713e-48,0.9095744680851063,0.5744357088511286
0,RGS2,14.874715,2.8321352,4.810269795018131e-50,1.4309240748416663e-47,0.8297872340425532,0.35125538929748923
0,DUSP1,14.859474,1.582137,6.039737536718524e-50,1.7645740328259244e-47,0.9574468085106383,0.8861273142277454
0,OAZ1,14.799135,1.3297161,1.483772101244818e-49,4.1855164393907703e-47,0.9787234042553191,0.9401470961197058
0,S100A11,14.76687,2.5091984,2.3958567705393497e-49,6.643832647931237e-47,0.9095744680851063,0.5064671569870657
0,SAT1,14.61934,2.2544281,2.1143901210012195e-48,5.67107160159032e-46,0.9361702127659575,0.6723307126553386
0,MT-ND3,14.347379,0.9727352,1.1064095409630748e-46,2.7017860447308753e-44,1.0,0.9903626680192746
0,TMSB4X,14.283347,0.62344295,2.7792603076008642e-46,6.686982043037903e-44,1.0,1.0
0,MT-ND4,14.277933,0.8628222,3.003801187201597e-46,7.122491481710917e-44,1.0,0.9964494040071012
0,MT-CO3,13.927043,0.79075193,4.339554469014738e-44,9.725952146239743e-42,1.0,0.9987319300025361
0,C14orf2,13.698801,1.5977626,1.0321428089507256e-42,2.1931024022393278e-40,0.8829787234042553,0.740806492518387
0,FCER1G,13.412287,2.7110934,5.12342933337766e-41,1.0222491136999012e-38,0.8829787234042553,0.3852396652295207
0,SERF2,13.310857,0.98123854,2.0017343529973886e-40,3.764411005677043e-38,0.9787234042553191,0.9685518640628963
0,COTL1,13.20636,1.8016163,8.063078470339656e-40,1.482247492732889e-37,0.9202127659574468,0.6809535886380929
0,MT-ATP6,13.190148,0.89834726,9.99885807217941e-40,1.8176812990991923e-37,1.0,0.9870656860258686
0,JUND,13.10687,2.3276734,3.007582838159818e-39,5.348593784253563e-37,0.75,0.43089018513821964
0,TCEB2,13.068469,1.5620213,4.98585909896858e-39,8.771359217013433e-37,0.8776595744680851,0.7225462845549074
0,H3F3A,13.041742,1.118276,7.081955441189521e-39,1.2326369465244868e-36,0.9627659574468085,0.9419223941161552
0,LGALS2,12.9664135,3.0512173,1.897011919163914e-38,3.23302208431675e-36,0.7393617021276596,0.2318031955363936
0,FGL2,12.896311,2.9732647,4.721679359709591e-38,7.964061443732846e-36,0.6968085106382979,0.22216586355566828
0,TSPO,12.523419,1.8779911,5.5587877817819514e-36,8.916404597817108e-34,0.8351063829787234,0.5544002028911996
0,ATP5E,12.213432,0.90209293,2.6353083248125927e-34,4.10631233354846e-32,0.9840425531914894,0.9698199340603602
0,CYBA,12.188177,1.2125665,3.5937088193302457e-34,5.546855659722844e-32,0.9627659574468085,0.9102206441795587
0,NAMPT,11.997835,2.974499,3.647121459643289e-33,5.525051314928134e-31,0.6382978723404256,0.21582551356834898
0,AP1S2,11.879036,2.2790182,1.521122493327573e-32,2.202396912684285e-30,0.7393617021276596,0.38422520923154957
0,CYBB,11.846864,2.9390018,2.2339714736329196e-32,3.206140989483175e-30,0.6329787234042553,0.2117676895764646
0,MS4A6A,11.823485,2.861111,2.951792428439481e-32,4.1995022540607254e-30,0.6595744680851063,0.20213035759573927
0,GSTP1,11.769405,1.8027775,5.611836797964297e-32,7.915108780301196e-30,0.824468085106383,0.5691098148617804
0,MT-ND4L,11.673233,1.6414366,1.7465645719876855e-31,2.4423540993410702e-29,0.776595744680851,0.6041085467917829
0,KLF4,10.876032,2.7674575,1.4994985480289165e-27,1.9317555704174096e-25,0.6063829787234043,0.21328937357342126
0,GAPDH,10.853874,1.0507572,1.9114793934043766e-27,2.4432589340225785e-25,0.9361702127659575,0.8823231042353538
0,SERPINA1,10.700899,2.4766629,1.0079501222778223e-26,1.2685439961990347e-24,0.6436170212765957,0.23332487953335024
0,CXCL8,10.613083,3.4856296,2.5905725485627014e-26,3.235447134888119e-24,0.5531914893617021,0.13441541973116916
0,VIM,10.589455,1.224824,3.335295285934915e-26,4.1339974373622075e-24,0.9148936170212766,0.8057316763885366
0,NFKBIA,10.587233,2.0639567,3.4154010262534664e-26,4.20145685643105e-24,0.7074468085106383,0.4661425310677149
0,CTSD,10.5146885,2.0905883,7.392465092752432e-26,8.959120102409078e-24,0.6542553191489362,0.37078366725843265
0,STXBP2,10.494565,2.2179317,9.149794233023747e-26,1.1007337018125113e-23,0.6595744680851063,0.33806746132386506
0,ACTB,10.277716,0.69948655,8.880752751608225e-25,1.0453093220795839e-22,1.0,0.9997463860005072
0,MT-ND1,10.190306,0.6858939,2.190735335190122e-24,2.5420298453223824e-22,0.9680851063829787,0.9731169160537662
0,H3F3B,9.876095,0.7880818,5.2852698118112525e-23,5.92276023226328e-21,0.9893617021276596,0.9807253360385493
0,CFD,9.850369,2.4199753,6.829251935299018e-23,7.549553440096436e-21,0.5957446808510638,0.2264773015470454
0,IL1B,9.844987,3.0022924,7.204891185919303e-23,7.911357361934612e-21,0.526595744680851,0.13416180573167638
0,ZFP36,9.803551,1.2683835,1.08696169685774e-22,1.1777337961781115e-20,0.8351063829787234,0.7121481105757038
0,CD14,9.607138,2.7103865,7.459404795355777e-22,7.823289862616402e-20,0.5425531914893617,0.16941415166117169
0,TNFSF13B,9.526081,2.5776217,1.633334490293939e-21,1.691328202259439e-19,0.5372340425531915,0.18589906162820188
0,PFDN5,9.326663,0.5401643,1.0925664768774844e-20,1.1242440332196556e-18,0.9627659574468085,0.9781891960436216
0,RPS24,9.3225,0.36441678,1.1363012135880868e-20,1.161939009719668e-18,0.9893617021276596,0.9997463860005072
0,DUSP6,9.311391,2.6344607,1.2616958535732228e-20,1.274234929648858e-18,0.5212765957446809,0.16839969566320062
0,GRN,9.155662,1.959097,5.4025604767557094e-20,5.292891734143722e-18,0.6170212765957447,0.3182855693634289
0,CLEC7A,9.12712,2.5918877,7.034575872950873e-20,6.810218689783978e-18,0.5159574468085106,0.17524727364950546
0,ANXA1,9.125711,1.5981025,7.126648772686532e-20,6.858770621760255e-18,0.7287234042553191,0.5069743849860512
0,ATP5I,9.0683775,1.0787231,1.208024403829394e-19,1.1490980971542276e-17,0.75,0.6748668526502662
0,HLA-DRA,8.96701,1.8970791,3.0467283890999127e-19,2.848429895660781e-17,0.9521276595744681,0.6672584326654831
0,AP2S1,8.798982,1.5582038,1.3806294699130932e-18,1.2619261875557607e-16,0.6170212765957447,0.4298757291402485
0,ZFP36L1,8.674268,1.6442902,4.1622075473837356e-18,3.741641630920071e-16,0.6223404255319149,0.43824499112351
0,C4orf48,8.634177,1.974378,5.915113150901752e-18,5.231198176319112e-16,0.5425531914893617,0.28658381942683236
0,CALM2,8.618123,0.95213693,6.806078835825526e-18,5.954773039194729e-16,0.8297872340425532,0.7567841744864316
0,NPC2,8.606637,1.5352244,7.523522884479452e-18,6.547465846434484e-16,0.6808510638297872,0.4554907430890185
0,PYCARD,8.521575,1.6609706,1.5739859552466104e-17,1.3412491778015517e-15,0.6117021276595744,0.38016738523966526
0,CSF3R,8.369726,2.7225425,5.775205374600406e-17,4.820823221114146e-15,0.4574468085106383,0.13695155972609688
0,MCL1,8.295743,1.3534061,1.0790859629747431e-16,8.827462720114886e-15,0.6436170212765957,0.5267562769464874
0,POLR2L,8.24592,1.0964271,1.63894503713885e-16,1.3340686444093894e-14,0.7021276595744681,0.6150139487699721
0,CFP,8.198914,2.185718,2.4256972739071335e-16,1.9646947078413176e-14,0.5053191489361702,0.2165863555668273
0,CD36,8.078111,2.5128496,6.577774342161449e-16,5.2754395103972284e-14,0.4627659574468085,0.15698706568602586
0,RAC1,8.070569,1.3199593,6.997151692206478e-16,5.58440969932635e-14,0.6329787234042553,0.49505452700989094
0,GCA,8.021246,2.3260424,1.0467766776887735e-15,8.273581267471509e-14,0.46808510638297873,0.1828556936342886
0,LAMTOR4,7.9717984,1.0309204,1.5638149574027855e-15,1.2125865648372973e-13,0.6914893617021277,0.6279482627441034
0,RBP7,7.928266,2.8070605,2.2222701615270616e-15,1.7150265147520873e-13,0.4308510638297872,0.12122749175754502
0,UQCR11,7.9117417,0.77459466,2.538126269532569e-15,1.9404805558795497e-13,0.776595744680851,0.7763124524473751
0,SPI1,7.838321,1.8593783,4.5660915559014335e-15,3.458602960467748e-13,0.5372340425531915,0.26401217347197564
0,MPEG1,7.756639,2.2203279,8.720975333102783e-15,6.515245544515737e-13,0.46808510638297873,0.18412376363175248
0,ATP6V0B,7.6885076,1.5021344,1.4886110752819176e-14,1.0872841876199755e-12,0.5585106382978723,0.37230535125538927
0,SOD2,7.4740677,1.9503113,7.775304657839567e-14,5.4832654959876366e-12,0.4946808510638298,0.27238143545523713
0,TKT,7.3805556,1.3831643,1.5763045076918249e-13,1.0927931377265231e-11,0.601063829787234,0.434948009130104
0,CCL3,7.3633113,2.5279593,1.7940316136162745e-13,1.2384873936867455e-11,0.44148936170212766,0.15724067968551864
0,RHOB,7.314396,2.1543622,2.58541927525787e-13,1.769876349895147e-11,0.4574468085106383,0.1975653056048694
0,FOSB,7.2574058,1.0213356,3.945842116069698e-13,2.6787519859342876e-11,0.6702127659574468,0.5980218108039563
0,RHOA,7.1130066,0.8189069,1.1354200267009808e-12,7.401038668069621e-11,0.7074468085106383,0.6647222926705554
0,CTSZ,7.0932274,2.0113373,1.310199288731151e-12,8.50641689005173e-11,0.44148936170212766,0.19807253360385493
0,NUP214,7.045282,2.2413814,1.850863109941918e-12,1.196915863310661e-10,0.425531914893617,0.1782906416434187
0,CD68,7.0325756,1.9191068,2.0275506635240033e-12,1.306014031728985e-10,0.46808510638297873,0.20035505959928987
0,BLVRB,6.991797,2.027748,2.7138700771207555e-12,1.7276898183569136e-10,0.44148936170212766,0.1919857976160284
0,LCP1,6.9787154,1.0022917,2.978910504237916e-12,1.8817743150516038e-10,0.6436170212765957,0.578493532843013
0,ATP5G2,6.873123,0.48088336,6.281138671135449e-12,3.89264052266845e-10,0.8457446808510638,0.8970327162059346
0,LINC01272,6.824489,2.4888842,8.823881277849437e-12,5.447831003279043e-10,0.3882978723404255,0.11818412376363176
0,EIF1,6.76534,0.3433019,1.3299678642176521e-11,8.08353886907478e-10,0.9946808510638298,0.996703018006594
0,CD302,6.730789,2.3699694,1.6874557294561384e-11,1.0187624793222096e-09,0.39893617021276595,0.1511539436976921
0,FKBP1A,6.6435356,1.0088959,3.062459571891836e-11,1.8153949657870408e-09,0.6276595744680851,0.5503423788993153
0,CH17-373J23.1,6.585826,1.7018726,4.523630134588289e-11,2.6527280513261293e-09,0.4787234042553192,0.28785188942429624
0,APLP2,6.5754356,1.7064537,4.851085356955641e-11,2.8345931258982586e-09,0.4574468085106383,0.24676642150646716
0,NCF1,6.5655465,1.4224552,5.184242932230993e-11,3.0184839364495116e-09,0.5319148936170213,0.3662186152675628
0,SEC61G,6.462176,0.8333931,1.0320808951509156e-10,5.924868605461098e-09,0.6223404255319149,0.581790514836419
0,RNF130,6.4561043,1.9280765,1.074325148280889e-10,6.145815996861407e-09,0.425531914893617,0.20847070758305858
0,PCBP1,6.388943,0.7487904,1.6703599552538593e-10,9.4237100785891e-09,0.6542553191489362,0.6241440527517119
0,SDCBP,6.314553,1.3626444,2.7094380080581533e-10,1.5181203852684742e-08,0.5053191489361702,0.3758559472482881
0,CEBPB,6.3117676,1.3287716,2.758665218238547e-10,1.540427359576821e-08,0.526595744680851,0.3697692112604616
0,MT-ND2,6.1661787,0.28265172,6.996001955028402e-10,3.7435356727623945e-08,0.9840425531914894,0.9954349480091301
0,NDUFB1,5.9159365,0.8097676,3.2999297057842764e-09,1.6767127303210107e-07,0.6223404255319149,0.5845802688308395
0,NCF2,5.914246,2.0679867,3.3339869784963326e-09,1.6887727849900462e-07,0.3723404255319149,0.1539436976921126
0,TPI1,5.8224554,0.8554119,5.798932429459952e-09,2.8663544857520926e-07,0.5957446808510638,0.5521176768957646
0,PLBD1,5.789407,2.4414473,7.063546162379832e-09,3.4292783015636925e-07,0.3351063829787234,0.1141262997717474
0,KCTD12,5.7424626,2.218393,9.330937403173913e-09,4.4638440600388423e-07,0.35106382978723405,0.13745878772508244
0,HLA-DRB1,5.7210875,1.0953176,1.0584425443963161e-08,5.019472019961776e-07,0.7925531914893617,0.5693634288612731
0,KLF10,5.686443,2.4585068,1.2971260583185327e-08,6.029056659133384e-07,0.32978723404255317,0.11209738777580522
0,CD93,5.6802464,2.839337,1.3450078890533743e-08,6.233902003626702e-07,0.30319148936170215,0.07633781384732437
0,LTA4H,5.6623454,1.3226603,1.493180778414628e-08,6.862340088663406e-07,0.46808510638297873,0.3251331473497337
0,S100A10,5.583041,0.66224676,2.3634867462988355e-08,1.0741390737832014e-06,0.7180851063829787,0.6867867106264266
0,MYL6,5.577189,0.35000095,2.4443639820770775e-08,1.1078182579158743e-06,0.8617021276595744,0.913264012173472
0,RP11-160E2.6,5.5583177,1.6907408,2.7238766191249738e-08,1.2254205548124096e-06,0.4095744680851064,0.24676642150646716
0,PRELID1,5.5365667,0.84438056,3.084583129025207e-08,1.378876081256323e-06,0.5904255319148937,0.5252345929495308
0,KLF6,5.522859,0.6684185,3.335271528803085e-08,1.4828363446398717e-06,0.7340425531914894,0.7240679685518641
0,TALDO1,5.501484,1.1797632,3.766078184865706e-08,1.6563657307147263e-06,0.48404255319148937,0.37737763124524476
0,SH3BGRL3,5.4941607,0.51432145,3.9257281830046256e-08,1.7219527828991604e-06,0.9308510638297872,0.9201115901597768
0,C10orf54,5.491532,0.9534413,3.9846238649749684e-08,1.7431131298089694e-06,0.5319148936170213,0.45878772508242455
0,ITM2B,5.483927,0.38775626,4.1598657762659116e-08,1.8100947863161324e-06,0.8351063829787234,0.8840984022318032
0,ACTR2,5.4353557,0.8686586,5.468724455707215e-08,2.367031767720258e-06,0.5478723404255319,0.4948009130103982
0,GMFG,5.4304423,0.45928785,5.621459097653152e-08,2.426720113369478e-06,0.7393617021276596,0.7882323104235354
0,CDA,5.429159,2.2228832,5.662021010781818e-08,2.4377980462474036e-06,0.32978723404255317,0.12553892974892214
0,FCGRT,5.3464127,1.2854754,8.971459555645667e-08,3.812520773764124e-06,0.4574468085106383,0.3104235353791529
0,RGS18,5.3018785,2.4186034,1.1461717277912503e-07,4.808337343177602e-06,0.31382978723404253,0.11209738777580522
0,CARD16,5.2665453,1.1454102,1.3901496876444778e-07,5.7873381780028755e-06,0.48404255319148937,0.3796601572406797
0,CD44,5.2533383,0.5513329,1.4936674075726193e-07,6.186808216530537e-06,0.6595744680851063,0.6872939386254121
0,CEBPD,5.24758,1.7342165,1.541101893207848e-07,6.351125459640705e-06,0.3723404255319149,0.18691351762617298
0,TMSB10,5.2393804,0.18296409,1.611166260546847e-07,6.606589270377686e-06,0.9946808510638298,0.9997463860005072
0,CTD-3252C9.4,5.2213225,1.8100712,1.776497274723407e-07,7.212226280831181e-06,0.3617021276595745,0.1775297996449404
0,IQGAP1,5.216628,1.1683671,1.8220944077156755e-07,7.37903133778123e-06,0.4627659574468085,0.35201623129596754
0,CHP1,5.1626115,1.826434,2.4352832092782354e-07,9.741728260880491e-06,0.35638297872340424,0.1876743596246513
0,DAZAP2,5.149874,0.719772,2.606615433896162e-07,1.0326110197088404e-05,0.5797872340425532,0.5620086228759827
0,RNASE6,5.141612,1.7694343,2.723914205051648e-07,1.0764724712282614e-05,0.35106382978723405,0.16687801166624397
0,MT-ND5,5.099143,0.31319216,3.411942921319279e-07,1.3322863516874634e-05,0.9414893617021277,0.9614506720770987
0,ZFAND5,5.0911317,1.3422173,3.5593310761244265e-07,1.3832355281822268e-05,0.42021276595744683,0.2898808014202384
0,MARCKS,5.0880957,2.043543,3.6167672832852806e-07,1.4022258180528548e-05,0.324468085106383,0.13187927973624144
0,EVI2B,5.0719156,0.70519215,3.9383072729228006e-07,1.5125503589739423e-05,0.601063829787234,0.6005579507988841
0,MGST1,5.0440936,2.2618504,4.5567607043051593e-07,1.70993490557653e-05,0.30319148936170215,0.1060106517879787
0,COX6B1,5.032295,0.39047778,4.846425129477297e-07,1.814470515866775e-05,0.7021276595744681,0.7613492264773015
0,ATP5L,4.9795303,0.25379136,6.373883553365705e-07,2.3487186670409074e-05,0.8776595744680851,0.9246766421506467
0,VAMP8,4.8832326,0.72438765,1.0436071095269721e-06,3.7362047962736964e-05,0.574468085106383,0.553892974892214
0,JAML,4.8724666,1.354453,1.102134578373283e-06,3.928545498205944e-05,0.40425531914893614,0.2741567334516865
0,COX7B,4.871684,0.6003015,1.106508978548367e-06,3.933876471185883e-05,0.601063829787234,0.6025868627948263
0,MSN,4.87134,0.90732247,1.108439003249613e-06,3.933876471185883e-05,0.4946808510638298,0.4301293431397413
0,ITGB2,4.847555,0.54360586,1.2499233165226868e-06,4.4073265908680345e-05,0.723404255319149,0.6976921126046157
0,CPVL,4.817167,1.8088597,1.4561102157085954e-06,5.079620306867448e-05,0.32978723404255317,0.1531828556936343
0,TMEM167A,4.745906,1.4823958,2.0757526836535267e-06,7.10489323373543e-05,0.3670212765957447,0.22673091554653818
0,PTP4A2,4.7055655,0.8143338,2.5316338415702394e-06,8.522646354306727e-05,0.5106382978723404,0.4663961450672077
0,RETN,4.6502967,2.4925938,3.3145783084836855e-06,0.00010902748980439683,0.2712765957446808,0.08800405782399189
0,LGALS3,4.6383104,1.4984115,3.512690431413541e-06,0.00011494225629671388,0.35638297872340424,0.19249302561501394
0,CLEC12A,4.63371,2.1817858,3.5917031225211243e-06,0.00011729312332847927,0.2872340425531915,0.11032208977935581
0,CD300E,4.622913,2.4091995,3.783889099682044e-06,0.00012307795141132787,0.26595744680851063,0.08394623383210753
0,CLEC4A,4.589301,1.9373561,4.4473296974529545e-06,0.00014323378185044839,0.30319148936170215,0.13416180573167638
0,ALDOA,4.578911,0.33229607,4.674038143966101e-06,0.00014935925404966672,0.75,0.8075069743849861
0,LYN,4.573559,1.4591465,4.7950849602661095e-06,0.00015292862579905226,0.3617021276595745,0.2163327415673345
0,LRRK2,4.5396967,2.5224419,5.633517472138043e-06,0.00017897083371194277,0.26063829787234044,0.08267816383464367
0,NFKBIZ,4.5220146,1.3979942,6.125383349962948e-06,0.00019384409475579068,0.3829787234042553,0.26401217347197564
0,BNIP3L,4.521545,1.3716444,6.1389858880716646e-06,0.00019389951373502027,0.3670212765957447,0.24397666751204666
0,SGK1,4.494662,2.1640105,6.968055862722276e-06,0.00021673833074144322,0.28191489361702127,0.11108293177783414
0,RAB32,4.494036,2.1260679,6.988579943706308e-06,0.00021696424375517817,0.28191489361702127,0.11285822977428354
0,GLIPR1,4.4804535,1.1368227,7.448457992680985e-06,0.00022993249286462945,0.4148936170212766,0.3068729393862541
0,CD74,4.4661827,0.39336038,7.9627644854501e-06,0.00024260482261908583,0.9468085106382979,0.9117423281765153
0,ASAH1,4.461426,1.2157533,8.141619834242759e-06,0.0002475930150707171,0.40425531914893614,0.29571392340857217
0,HSD17B11,4.418707,0.89996845,9.92933047399399e-06,0.0002975343880677942,0.4627659574468085,0.41618057316763885
0,ARPC2,4.380369,0.33620474,1.1847843559726642e-05,0.000349265889154392,0.8351063829787234,0.8577225462845549
0,LINC00936,4.341218,1.2994884,1.4169512287266252e-05,0.00041177156399993455,0.3882978723404255,0.2751711894496576
0,EMP3,4.296402,0.32715863,1.7359259014628767e-05,0.0004991473404891762,0.7553191489361702,0.8069997463860005
0,C5AR1,4.2956195,2.4252005,1.7420601591175864e-05,0.0005000323905846111,0.25,0.07963479584073041
0,CKLF,4.2826633,0.9889419,1.8466962091408188e-05,0.0005236359909489244,0.425531914893617,0.3461831093076338
0,QPCT,4.2769675,2.5035005,1.8945661828611865e-05,0.0005353540123970962,0.24468085106382978,0.07481612985036774
0,ASGR1,4.2663894,2.1023598,1.9866202591672868e-05,0.0005584724065332643,0.26595744680851063,0.10271366979457267
0,CTSH,4.2586594,1.3638563,2.0565675726314144e-05,0.0005771441175955844,0.34574468085106386,0.21430382957139235
0,CAMTA1,4.236032,1.4306686,2.275041697606637e-05,0.0006351869831833138,0.3351063829787234,0.21252853157494295
0,HNMT,4.2303677,2.2452843,2.33309702474595e-05,0.0006502862082090032,0.2553191489361702,0.09028658381942684
0,CCNL1,4.220572,0.6629035,2.4368321291091156e-05,0.0006739306813256723,0.5319148936170213,0.5401978189196044
0,UBL5,4.214156,0.35286847,2.507135946795269e-05,0.0006905597849413702,0.6702127659574468,0.714177022571646
0,PECAM1,4.2061133,1.6068925,2.5980006146894244e-05,0.000714384673225776,0.31382978723404253,0.17524727364950546
0,CLEC4E,4.1964116,2.8054945,2.7117732823153415e-05,0.0007431712340362028,0.22872340425531915,0.058838447882323106
0,NAIP,4.1933756,2.0209844,2.7483356123836256e-05,0.0007499426787166946,0.2712765957446808,0.11615521176768957
0,GPCPD1,4.193219,1.8101056,2.75023291504197e-05,0.0007499426787166946,0.2872340425531915,0.13821962972356075
0,RAB31,4.18671,2.1030154,2.830273465759795e-05,0.0007704842624508487,0.26595744680851063,0.10727872178544255
0,TIMP1,4.1606402,1.1943661,3.173566550068522e-05,0.0008539921435143271,0.3882978723404255,0.2817651534364697
0,FBXL5,4.150062,1.4088176,3.323849126819977e-05,0.0008929638023629169,0.3351063829787234,0.2127821455744357
0,TXNIP,4.1354156,0.32685414,3.5431264525888295e-05,0.0009441220177655674,0.776595744680851,0.8496068983007862
0,GABARAP,4.1335692,1.3763399,3.571726067624336e-05,0.0009501952876813294,0.34574468085106386,0.2310423535379153
0,PTPRE,4.12875,1.571968,3.647412314619598e-05,0.0009687550792125203,0.3191489361702128,0.18437737763124523
0,ITGAM,4.1004267,2.1713643,4.123887962473657e-05,0.0010778103986267013,0.25,0.09206188181587624
0,FGR,4.0398064,1.2030629,5.349529917225434e-05,0.0013696973235637767,0.3617021276595745,0.24575196550849607
0,LY96,4.0236893,1.7618415,5.7293524483285e-05,0.0014623702871622867,0.2872340425531915,0.14811057570377884
0,DMXL2,4.0218115,2.5290475,5.7752290134596665e-05,0.001471783830050056,0.22872340425531915,0.06796855186406289
0,C1orf162,3.988794,0.7379539,6.641000938579803e-05,0.00167416666188142,0.5,0.45523712908952574
0,SLC7A7,3.9456058,1.7405895,7.959848562307438e-05,0.001979195780059453,0.2765957446808511,0.1331473497337053
0,GLUL,3.9430082,1.6686807,8.046590152476025e-05,0.001997727791876483,0.2925531914893617,0.16155211767689576
0,ZEB2,3.8724985,1.1276904,0.00010772537179444869,0.0025767467952178,0.3617021276595745,0.24828810550342378
0,IFI27L2,3.8602304,1.2920206,0.00011328015715661782,0.0026899515983155645,0.3351063829787234,0.23256403753487193
0,MARCH1,3.826556,1.3883933,0.0001299486133953224,0.0030518941779321455,0.3191489361702128,0.1940147096119706
0,TREM1,3.7972004,2.9226174,0.00014633950036990886,0.0033865071648544257,0.20212765957446807,0.046411361907177276
0,LY86,3.796418,1.1148411,0.0001468019089643,0.003392409650515413,0.3617021276595745,0.24955617550088766
0,ATP5D,3.794415,0.37770024,0.0001479919520507846,0.003415086498593634,0.5957446808510638,0.6528024346943951
0,H2AFY,3.7886252,0.8009381,0.0001514832003856133,0.0034858180611941196,0.44148936170212766,0.3857468932285062
0,SLC11A1,3.7781725,2.1325607,0.00015798348233212066,0.003622852876176353,0.2393617021276596,0.09561247780877505
0,RAB11FIP1,3.7779846,1.436685,0.00015810261925248555,0.003622852876176353,0.2978723404255319,0.1729647476540705
0,QKI,3.7690027,1.9383652,0.00016390110504187674,0.00374000833973521,0.25,0.11082931777834136
0,AHNAK,3.749255,0.99697936,0.00017736069383242716,0.003985986692022446,0.40425531914893614,0.33451686533096625
0,OGFRL1,3.7424011,1.9331559,0.00018227023594971295,0.004090704156890609,0.2553191489361702,0.11894496576211007
0,POMP,3.7362986,0.71937084,0.00018674900670272661,0.004174044397081025,0.4574468085106383,0.4367233071265534
0,BRI3,3.7337635,1.2561691,0.00018863965894751777,0.004204813978256592,0.3351063829787234,0.2282525995434948
0,MSRB1,3.7179277,1.9333655,0.00020086371649104026,0.0044469976529227465,0.25,0.11336545777326909
0,PLAUR,3.7145164,1.7444816,0.00020359261528802908,0.004489189728743185,0.26595744680851063,0.12883591174232817
0,SMCO4,3.6989937,1.8525623,0.0002164559970244503,0.004740878938844754,0.2553191489361702,0.12198833375602333
0,LYST,3.6837525,1.2178993,0.0002298253634403121,0.0050002297489985985,0.32978723404255317,0.224702003550596
0,PGK1,3.6712654,0.5331571,0.0002413524998334436,0.005202593214459777,0.5159574468085106,0.5404514329190971
0,CPPED1,3.668887,1.7844656,0.00024360874942347437,0.005244319406996664,0.26063829787234044,0.12756784174486432
0,DPYSL2,3.6639736,1.9066653,0.00024833248713995075,0.005318020709550699,0.2553191489361702,0.12452447375095105
0,SULT1A1,3.623414,1.7602509,0.0002907399584497997,0.006122003166276928,0.26063829787234044,0.1331473497337053
