group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,expression_fraction_gap
0,OAZ1,14.799135,1.3297161,1.483772101244818e-49,4.1855164393907703e-47,0.9787234042553191,0.9401470961197058,0.0385763081356133
0,S100A11,14.76687,2.5091984,2.3958567705393497e-49,6.643832647931237e-47,0.9095744680851063,0.5064671569870657,0.40310731109804065
0,SAT1,14.61934,2.2544281,2.1143901210012195e-48,5.67107160159032e-46,0.9361702127659575,0.6723307126553386,0.26383950011061885
0,MT-ND3,14.347379,0.9727352,1.1064095409630748e-46,2.7017860447308753e-44,1.0,0.9903626680192746,0.009637331980725361
0,TMSB4X,14.283347,0.62344295,2.7792603076008642e-46,6.686982043037903e-44,1.0,1.0,0.0
0,MT-ND4,14.277933,0.8628222,3.003801187201597e-46,7.122491481710917e-44,1.0,0.9964494040071012,0.003550595992898753
0,MT-CO3,13.927043,0.79075193,4.339554469014738e-44,9.725952146239743e-42,1.0,0.9987319300025361,0.001268069997463872
0,C14orf2,13.698801,1.5977626,1.0321428089507256e-42,2.1931024022393278e-40,0.8829787234042553,0.740806492518387,0.14217223088586828
0,FCER1G,13.412287,2.7110934,5.12342933337766e-41,1.0222491136999012e-38,0.8829787234042553,0.3852396652295207,0.4977390581747346
0,SERF2,13.310857,0.98123854,2.0017343529973886e-40,3.764411005677043e-38,0.9787234042553191,0.9685518640628963,0.010171540192422834
0,COTL1,13.20636,1.8016163,8.063078470339656e-40,1.482247492732889e-37,0.9202127659574468,0.6809535886380929,0.23925917731935398
0,MT-ATP6,13.190148,0.89834726,9.99885807217941e-40,1.8176812990991923e-37,1.0,0.9870656860258686,0.012934313974131362
0,JUND,13.10687,2.3276734,3.007582838159818e-39,5.348593784253563e-37,0.75,0.43089018513821964,0.31910981486178036
0,TCEB2,13.068469,1.5620213,4.98585909896858e-39,8.771359217013433e-37,0.8776595744680851,0.7225462845549074,0.15511328991317763
0,H3F3A,13.041742,1.118276,7.081955441189521e-39,1.2326369465244868e-36,0.9627659574468085,0.9419223941161552,0.020843563330653292
0,LGALS2,12.9664135,3.0512173,1.897011919163914e-38,3.23302208431675e-36,0.7393617021276596,0.2318031955363936,0.507558506591266
0,FGL2,12.896311,2.9732647,4.721679359709591e-38,7.964061443732846e-36,0.6968085106382979,0.22216586355566828,0.4746426470826296
0,TSPO,12.523419,1.8779911,5.5587877817819514e-36,8.916404597817108e-34,0.8351063829787234,0.5544002028911996,0.2807061800875238
0,ATP5E,12.213432,0.90209293,2.6353083248125927e-34,4.10631233354846e-32,0.9840425531914894,0.9698199340603602,0.01422261913112921
0,CYBA,12.188177,1.2125665,3.5937088193302457e-34,5.546855659722844e-32,0.9627659574468085,0.9102206441795587,0.05254531326724976
0,NAMPT,11.997835,2.974499,3.647121459643289e-33,5.525051314928134e-31,0.6382978723404256,0.21582551356834898,0.42247235877207656
0,AP1S2,11.879036,2.2790182,1.521122493327573e-32,2.202396912684285e-30,0.7393617021276596,0.38422520923154957,0.35513649289611005
0,CYBB,11.846864,2.9390018,2.2339714736329196e-32,3.206140989483175e-30,0.6329787234042553,0.2117676895764646,0.4212110338277907
0,MS4A6A,11.823485,2.861111,2.951792428439481e-32,4.1995022540607254e-30,0.6595744680851063,0.20213035759573927,0.45744411048936706
0,GSTP1,11.769405,1.8027775,5.611836797964297e-32,7.915108780301196e-30,0.824468085106383,0.5691098148617804,0.25535827024460267
0,MT-ND4L,11.673233,1.6414366,1.7465645719876855e-31,2.4423540993410702e-29,0.776595744680851,0.6041085467917829,0.17248719788906808
0,KLF4,10.876032,2.7674575,1.4994985480289165e-27,1.9317555704174096e-25,0.6063829787234043,0.21328937357342126,0.39309360514998304
0,GAPDH,10.853874,1.0507572,1.9114793934043766e-27,2.4432589340225785e-25,0.9361702127659575,0.8823231042353538,0.053847108530603705
0,SERPINA1,10.700899,2.4766629,1.0079501222778223e-26,1.2685439961990347e-24,0.6436170212765957,0.23332487953335024,0.41029214174324546
0,CXCL8,10.613083,3.4856296,2.5905725485627014e-26,3.235447134888119e-24,0.5531914893617021,0.13441541973116916,0.418776069630533
0,VIM,10.589455,1.224824,3.335295285934915e-26,4.1339974373622075e-24,0.9148936170212766,0.8057316763885366,0.10916194063273998
0,NFKBIA,10.587233,2.0639567,3.4154010262534664e-26,4.20145685643105e-24,0.7074468085106383,0.4661425310677149,0.24130427744292343
0,CTSD,10.5146885,2.0905883,7.392465092752432e-26,8.959120102409078e-24,0.6542553191489362,0.37078366725843265,0.28347165189050355
0,STXBP2,10.494565,2.2179317,9.149794233023747e-26,1.1007337018125113e-23,0.6595744680851063,0.33806746132386506,0.3215070067612413
0,ACTB,10.277716,0.69948655,8.880752751608225e-25,1.0453093220795839e-22,1.0,0.9997463860005072,0.0002536139994927522
0,MT-ND1,10.190306,0.6858939,2.190735335190122e-24,2.5420298453223824e-22,0.9680851063829787,0.9731169160537662,-0.005031809670787424
0,H3F3B,9.876095,0.7880818,5.2852698118112525e-23,5.92276023226328e-21,0.9893617021276596,0.9807253360385493,0.008636366089110337
0,CFD,9.850369,2.4199753,6.829251935299018e-23,7.549553440096436e-21,0.5957446808510638,0.2264773015470454,0.36926737930401843
0,IL1B,9.844987,3.0022924,7.204891185919303e-23,7.911357361934612e-21,0.526595744680851,0.13416180573167638,0.39243393894917467
0,ZFP36,9.803551,1.2683835,1.08696169685774e-22,1.1777337961781115e-20,0.8351063829787234,0.7121481105757038,0.1229582724030196
0,CD14,9.607138,2.7103865,7.459404795355777e-22,7.823289862616402e-20,0.5425531914893617,0.16941415166117169,0.37313903982818997
0,TNFSF13B,9.526081,2.5776217,1.633334490293939e-21,1.691328202259439e-19,0.5372340425531915,0.18589906162820188,0.3513349809249896
0,PFDN5,9.326663,0.5401643,1.0925664768774844e-20,1.1242440332196556e-18,0.9627659574468085,0.9781891960436216,-0.01542323859681316
0,DUSP6,9.311391,2.6344607,1.2616958535732228e-20,1.274234929648858e-18,0.5212765957446809,0.16839969566320062,0.35287690008148026
0,GRN,9.155662,1.959097,5.4025604767557094e-20,5.292891734143722e-18,0.6170212765957447,0.3182855693634289,0.2987357072323158
0,CLEC7A,9.12712,2.5918877,7.034575872950873e-20,6.810218689783978e-18,0.5159574468085106,0.17524727364950546,0.3407101731590052
0,ANXA1,9.125711,1.5981025,7.126648772686532e-20,6.858770621760255e-18,0.7287234042553191,0.5069743849860512,0.22174901926926793
0,ATP5I,9.0683775,1.0787231,1.208024403829394e-19,1.1490980971542276e-17,0.75,0.6748668526502662,0.07513314734973375
0,HLA-DRA,8.96701,1.8970791,3.0467283890999127e-19,2.848429895660781e-17,0.9521276595744681,0.6672584326654831,0.284869226908985
0,AP2S1,8.798982,1.5582038,1.3806294699130932e-18,1.2619261875557607e-16,0.6170212765957447,0.4298757291402485,0.18714554745549616
0,ZFP36L1,8.674268,1.6442902,4.1622075473837356e-18,3.741641630920071e-16,0.6223404255319149,0.43824499112351,0.18409543440840492
0,C4orf48,8.634177,1.974378,5.915113150901752e-18,5.231198176319112e-16,0.5425531914893617,0.28658381942683236,0.2559693720625293
0,CALM2,8.618123,0.95213693,6.806078835825526e-18,5.954773039194729e-16,0.8297872340425532,0.7567841744864316,0.07300305955612152
0,NPC2,8.606637,1.5352244,7.523522884479452e-18,6.547465846434484e-16,0.6808510638297872,0.4554907430890185,0.22536032074076873
0,PYCARD,8.521575,1.6609706,1.5739859552466104e-17,1.3412491778015517e-15,0.6117021276595744,0.38016738523966526,0.23153474241990918
0,CSF3R,8.369726,2.7225425,5.775205374600406e-17,4.820823221114146e-15,0.4574468085106383,0.13695155972609688,0.3204952487845414
0,MCL1,8.295743,1.3534061,1.0790859629747431e-16,8.827462720114886e-15,0.6436170212765957,0.5267562769464874,0.11686074433010829
0,POLR2L,8.24592,1.0964271,1.63894503713885e-16,1.3340686444093894e-14,0.7021276595744681,0.6150139487699721,0.08711371080449604
0,CFP,8.198914,2.185718,2.4256972739071335e-16,1.9646947078413176e-14,0.5053191489361702,0.2165863555668273,0.288732793369343
0,CD36,8.078111,2.5128496,6.577774342161449e-16,5.2754395103972284e-14,0.4627659574468085,0.15698706568602586,0.30577889176078266
0,RAC1,8.070569,1.3199593,6.997151692206478e-16,5.58440969932635e-14,0.6329787234042553,0.49505452700989094,0.13792419639436437
0,GCA,8.021246,2.3260424,1.0467766776887735e-15,8.273581267471509e-14,0.46808510638297873,0.1828556936342886,0.2852294127486901
0,LAMTOR4,7.9717984,1.0309204,1.5638149574027855e-15,1.2125865648372973e-13,0.6914893617021277,0.6279482627441034,0.06354109895802429
0,RBP7,7.928266,2.8070605,2.2222701615270616e-15,1.7150265147520873e-13,0.4308510638297872,0.12122749175754502,0.3096235720722422
0,UQCR11,7.9117417,0.77459466,2.538126269532569e-15,1.9404805558795497e-13,0.776595744680851,0.7763124524473751,0.00028329223347589583
0,SPI1,7.838321,1.8593783,4.5660915559014335e-15,3.458602960467748e-13,0.5372340425531915,0.26401217347197564,0.2732218690812159
0,MPEG1,7.756639,2.2203279,8.720975333102783e-15,6.515245544515737e-13,0.46808510638297873,0.18412376363175248,0.28396134275122625
0,ATP6V0B,7.6885076,1.5021344,1.4886110752819176e-14,1.0872841876199755e-12,0.5585106382978723,0.37230535125538927,0.18620528704248301
0,SOD2,7.4740677,1.9503113,7.775304657839567e-14,5.4832654959876366e-12,0.4946808510638298,0.27238143545523713,0.22229941560859268
0,TKT,7.3805556,1.3831643,1.5763045076918249e-13,1.0927931377265231e-11,0.601063829787234,0.434948009130104,0.16611582065713004
0,CCL3,7.3633113,2.5279593,1.7940316136162745e-13,1.2384873936867455e-11,0.44148936170212766,0.15724067968551864,0.284248682016609
0,RHOB,7.314396,2.1543622,2.58541927525787e-13,1.769876349895147e-11,0.4574468085106383,0.1975653056048694,0.2598815029057689
0,FOSB,7.2574058,1.0213356,3.945842116069698e-13,2.6787519859342876e-11,0.6702127659574468,0.5980218108039563,0.0721909551534905
0,RHOA,7.1130066,0.8189069,1.1354200267009808e-12,7.401038668069621e-11,0.7074468085106383,0.6647222926705554,0.042724515840082966
0,CTSZ,7.0932274,2.0113373,1.310199288731151e-12,8.50641689005173e-11,0.44148936170212766,0.19807253360385493,0.24341682809827273
0,NUP214,7.045282,2.2413814,1.850863109941918e-12,1.196915863310661e-10,0.425531914893617,0.1782906416434187,0.24724127325019832
0,CD68,7.0325756,1.9191068,2.0275506635240033e-12,1.306014031728985e-10,0.46808510638297873,0.20035505959928987,0.26773004678368884
0,BLVRB,6.991797,2.027748,2.7138700771207555e-12,1.7276898183569136e-10,0.44148936170212766,0.1919857976160284,0.24950356408609925
0,LCP1,6.9787154,1.0022917,2.978910504237916e-12,1.8817743150516038e-10,0.6436170212765957,0.578493532843013,0.06512348843358273
0,LINC01272,6.824489,2.4888842,8.823881277849437e-12,5.447831003279043e-10,0.3882978723404255,0.11818412376363176,0.27011374857679377
0,CD302,6.730789,2.3699694,1.6874557294561384e-11,1.0187624793222096e-09,0.39893617021276595,0.1511539436976921,0.24778222651507384
0,FKBP1A,6.6435356,1.0088959,3.062459571891836e-11,1.8153949657870408e-09,0.6276595744680851,0.5503423788993153,0.07731719556876981
0,CH17-373J23.1,6.585826,1.7018726,4.523630134588289e-11,2.6527280513261293e-09,0.4787234042553192,0.28785188942429624,0.19087151483102294
0,APLP2,6.5754356,1.7064537,4.851085356955641e-11,2.8345931258982586e-09,0.4574468085106383,0.24676642150646716,0.21068038700417113
0,NCF1,6.5655465,1.4224552,5.184242932230993e-11,3.0184839364495116e-09,0.5319148936170213,0.3662186152675628,0.1656962783494585
0,SEC61G,6.462176,0.8333931,1.0320808951509156e-10,5.924868605461098e-09,0.6223404255319149,0.581790514836419,0.04054991069549596
0,RNF130,6.4561043,1.9280765,1.074325148280889e-10,6.145815996861407e-09,0.425531914893617,0.20847070758305858,0.21706120731055845
0,PCBP1,6.388943,0.7487904,1.6703599552538593e-10,9.4237100785891e-09,0.6542553191489362,0.6241440527517119,0.03011126639722428
0,SDCBP,6.314553,1.3626444,2.7094380080581533e-10,1.5181203852684742e-08,0.5053191489361702,0.3758559472482881,0.12946320168788217
0,CEBPB,6.3117676,1.3287716,2.758665218238547e-10,1.540427359576821e-08,0.526595744680851,0.3697692112604616,0.15682653342038944
0,NDUFB1,5.9159365,0.8097676,3.2999297057842764e-09,1.6767127303210107e-07,0.6223404255319149,0.5845802688308395,0.037760156701075465
0,NCF2,5.914246,2.0679867,3.3339869784963326e-09,1.6887727849900462e-07,0.3723404255319149,0.1539436976921126,0.21839672783980227
0,TPI1,5.8224554,0.8554119,5.798932429459952e-09,2.8663544857520926e-07,0.5957446808510638,0.5521176768957646,0.04362700395529917
0,PLBD1,5.789407,2.4414473,7.063546162379832e-09,3.4292783015636925e-07,0.3351063829787234,0.1141262997717474,0.220980083206976
0,KCTD12,5.7424626,2.218393,9.330937403173913e-09,4.4638440600388423e-07,0.35106382978723405,0.13745878772508244,0.2136050420621516
0,HLA-DRB1,5.7210875,1.0953176,1.0584425443963161e-08,5.019472019961776e-07,0.7925531914893617,0.5693634288612731,0.22318976262808854
0,KLF10,5.686443,2.4585068,1.2971260583185327e-08,6.029056659133384e-07,0.32978723404255317,0.11209738777580522,0.21768984626674795
0,CD93,5.6802464,2.839337,1.3450078890533743e-08,6.233902003626702e-07,0.30319148936170215,0.07633781384732437,0.2268536755143778
0,LTA4H,5.6623454,1.3226603,1.493180778414628e-08,6.862340088663406e-07,0.46808510638297873,0.3251331473497337,0.14295195903324504
0,S100A10,5.583041,0.66224676,2.3634867462988355e-08,1.0741390737832014e-06,0.7180851063829787,0.6867867106264266,0.03129839575655213
0,RP11-160E2.6,5.5583177,1.6907408,2.7238766191249738e-08,1.2254205548124096e-06,0.4095744680851064,0.24676642150646716,0.16280804657863923
0,PRELID1,5.5365667,0.84438056,3.084583129025207e-08,1.378876081256323e-06,0.5904255319148937,0.5252345929495308,0.06519093896536288
0,KLF6,5.522859,0.6684185,3.335271528803085e-08,1.4828363446398717e-06,0.7340425531914894,0.7240679685518641,0.009974584639625306
0,TALDO1,5.501484,1.1797632,3.766078184865706e-08,1.6563657307147263e-06,0.48404255319148937,0.37737763124524476,0.1066649219462446
0,SH3BGRL3,5.4941607,0.51432145,3.9257281830046256e-08,1.7219527828991604e-06,0.9308510638297872,0.9201115901597768,0.01073947367001038
0,C10orf54,5.491532,0.9534413,3.9846238649749684e-08,1.7431131298089694e-06,0.5319148936170213,0.45878772508242455,0.07312716853459672
0,ACTR2,5.4353557,0.8686586,5.468724455707215e-08,2.367031767720258e-06,0.5478723404255319,0.4948009130103982,0.05307142741513371
0,CDA,5.429159,2.2228832,5.662021010781818e-08,2.4377980462474036e-06,0.32978723404255317,0.12553892974892214,0.20424830429363103
0,FCGRT,5.3464127,1.2854754,8.971459555645667e-08,3.812520773764124e-06,0.4574468085106383,0.3104235353791529,0.1470232731314854
0,RGS18,5.3018785,2.4186034,1.1461717277912503e-07,4.808337343177602e-06,0.31382978723404253,0.11209738777580522,0.20173239945823732
0,CARD16,5.2665453,1.1454102,1.3901496876444778e-07,5.7873381780028755e-06,0.48404255319148937,0.3796601572406797,0.10438239595080967
0,CD44,5.2533383,0.5513329,1.4936674075726193e-07,6.186808216530537e-06,0.6595744680851063,0.6872939386254121,-0.02771947054030577
0,CEBPD,5.24758,1.7342165,1.541101893207848e-07,6.351125459640705e-06,0.3723404255319149,0.18691351762617298,0.1854269079057419
0,CTD-3252C9.4,5.2213225,1.8100712,1.776497274723407e-07,7.212226280831181e-06,0.3617021276595745,0.1775297996449404,0.1841723280146341
0,IQGAP1,5.216628,1.1683671,1.8220944077156755e-07,7.37903133778123e-06,0.4627659574468085,0.35201623129596754,0.11074972615084094
0,CHP1,5.1626115,1.826434,2.4352832092782354e-07,9.741728260880491e-06,0.35638297872340424,0.1876743596246513,0.16870861909875295
0,DAZAP2,5.149874,0.719772,2.606615433896162e-07,1.0326110197088404e-05,0.5797872340425532,0.5620086228759827,0.017778611166570424
0,RNASE6,5.141612,1.7694343,2.723914205051648e-07,1.0764724712282614e-05,0.35106382978723405,0.16687801166624397,0.18418581812099008
0,ZFAND5,5.0911317,1.3422173,3.5593310761244265e-07,1.3832355281822268e-05,0.42021276595744683,0.2898808014202384,0.1303319645372084
0,MARCKS,5.0880957,2.043543,3.6167672832852806e-07,1.4022258180528548e-05,0.324468085106383,0.13187927973624144,0.19258880537014153
0,EVI2B,5.0719156,0.70519215,3.9383072729228006e-07,1.5125503589739423e-05,0.601063829787234,0.6005579507988841,0.0005058789883499726
0,MGST1,5.0440936,2.2618504,4.5567607043051593e-07,1.70993490557653e-05,0.30319148936170215,0.1060106517879787,0.19718083757372346
0,VAMP8,4.8832326,0.72438765,1.0436071095269721e-06,3.7362047962736964e-05,0.574468085106383,0.553892974892214,0.020575110214169023
0,JAML,4.8724666,1.354453,1.102134578373283e-06,3.928545498205944e-05,0.40425531914893614,0.2741567334516865,0.13009858569724964
0,COX7B,4.871684,0.6003015,1.106508978548367e-06,3.933876471185883e-05,0.601063829787234,0.6025868627948263,-0.0015230330075922671
0,MSN,4.87134,0.90732247,1.108439003249613e-06,3.933876471185883e-05,0.4946808510638298,0.4301293431397413,0.06455150792408848
0,ITGB2,4.847555,0.54360586,1.2499233165226868e-06,4.4073265908680345e-05,0.723404255319149,0.6976921126046157,0.02571214271453326
0,CPVL,4.817167,1.8088597,1.4561102157085954e-06,5.079620306867448e-05,0.32978723404255317,0.1531828556936343,0.17660437834891887
0,TMEM167A,4.745906,1.4823958,2.0757526836535267e-06,7.10489323373543e-05,0.3670212765957447,0.22673091554653818,0.1402903610492065
0,PTP4A2,4.7055655,0.8143338,2.5316338415702394e-06,8.522646354306727e-05,0.5106382978723404,0.4663961450672077,0.04424215280513266
0,RETN,4.6502967,2.4925938,3.3145783084836855e-06,0.00010902748980439683,0.2712765957446808,0.08800405782399189,0.18327253792068893
0,LGALS3,4.6383104,1.4984115,3.512690431413541e-06,0.00011494225629671388,0.35638297872340424,0.19249302561501394,0.1638899531083903
0,CLEC12A,4.63371,2.1817858,3.5917031225211243e-06,0.00011729312332847927,0.2872340425531915,0.11032208977935581,0.1769119527738357
0,CD300E,4.622913,2.4091995,3.783889099682044e-06,0.00012307795141132787,0.26595744680851063,0.08394623383210753,0.1820112129764031
0,CLEC4A,4.589301,1.9373561,4.4473296974529545e-06,0.00014323378185044839,0.30319148936170215,0.13416180573167638,0.16902968363002577
0,LYN,4.573559,1.4591465,4.7950849602661095e-06,0.00015292862579905226,0.3617021276595745,0.2163327415673345,0.14536938609223998
0,LRRK2,4.5396967,2.5224419,5.633517472138043e-06,0.00017897083371194277,0.26063829787234044,0.08267816383464367,0.17796013403769678
0,NFKBIZ,4.5220146,1.3979942,6.125383349962948e-06,0.00019384409475579068,0.3829787234042553,0.26401217347197564,0.11896654993227967
0,BNIP3L,4.521545,1.3716444,6.1389858880716646e-06,0.00019389951373502027,0.3670212765957447,0.24397666751204666,0.12304460908369802
0,SGK1,4.494662,2.1640105,6.968055862722276e-06,0.00021673833074144322,0.28191489361702127,0.11108293177783414,0.17083196183918714
0,RAB32,4.494036,2.1260679,6.988579943706308e-06,0.00021696424375517817,0.28191489361702127,0.11285822977428354,0.1690566638427377
0,GLIPR1,4.4804535,1.1368227,7.448457992680985e-06,0.00022993249286462945,0.4148936170212766,0.3068729393862541,0.10802067763502249
0,ASAH1,4.461426,1.2157533,8.141619834242759e-06,0.0002475930150707171,0.40425531914893614,0.29571392340857217,0.10854139574036398
0,HSD17B11,4.418707,0.89996845,9.92933047399399e-06,0.0002975343880677942,0.4627659574468085,0.41618057316763885,0.04658538427916964
0,LINC00936,4.341218,1.2994884,1.4169512287266252e-05,0.00041177156399993455,0.3882978723404255,0.2751711894496576,0.11312668289076788
0,C5AR1,4.2956195,2.4252005,1.7420601591175864e-05,0.0005000323905846111,0.25,0.07963479584073041,0.1703652041592696
0,CKLF,4.2826633,0.9889419,1.8466962091408188e-05,0.0005236359909489244,0.425531914893617,0.3461831093076338,0.07934880558598323
0,ASGR1,4.2663894,2.1023598,1.9866202591672868e-05,0.0005584724065332643,0.26595744680851063,0.10271366979457267,0.16324377701393797
0,CTSH,4.2586594,1.3638563,2.0565675726314144e-05,0.0005771441175955844,0.34574468085106386,0.21430382957139235,0.1314408512796715
0,CAMTA1,4.236032,1.4306686,2.275041697606637e-05,0.0006351869831833138,0.3351063829787234,0.21252853157494295,0.12257785140378047
0,HNMT,4.2303677,2.2452843,2.33309702474595e-05,0.0006502862082090032,0.2553191489361702,0.09028658381942684,0.16503256511674336
0,CCNL1,4.220572,0.6629035,2.4368321291091156e-05,0.0006739306813256723,0.5319148936170213,0.5401978189196044,-0.008282925302583122
0,PECAM1,4.2061133,1.6068925,2.5980006146894244e-05,0.000714384673225776,0.31382978723404253,0.17524727364950546,0.13858251358453708
0,NAIP,4.1933756,2.0209844,2.7483356123836256e-05,0.0007499426787166946,0.2712765957446808,0.11615521176768957,0.15512138397699127
0,GPCPD1,4.193219,1.8101056,2.75023291504197e-05,0.0007499426787166946,0.2872340425531915,0.13821962972356075,0.14901441282963077
0,RAB31,4.18671,2.1030154,2.830273465759795e-05,0.0007704842624508487,0.26595744680851063,0.10727872178544255,0.15867872502306807
0,TIMP1,4.1606402,1.1943661,3.173566550068522e-05,0.0008539921435143271,0.3882978723404255,0.2817651534364697,0.10653271890395583
0,FBXL5,4.150062,1.4088176,3.323849126819977e-05,0.0008929638023629169,0.3351063829787234,0.2127821455744357,0.12232423740428772
0,GABARAP,4.1335692,1.3763399,3.571726067624336e-05,0.0009501952876813294,0.34574468085106386,0.2310423535379153,0.11470232731314856
0,PTPRE,4.12875,1.571968,3.647412314619598e-05,0.0009687550792125203,0.3191489361702128,0.18437737763124523,0.13477155853896755
0,ITGAM,4.1004267,2.1713643,4.123887962473657e-05,0.0010778103986267013,0.25,0.09206188181587624,0.15793811818412376
0,FGR,4.0398064,1.2030629,5.349529917225434e-05,0.0013696973235637767,0.3617021276595745,0.24575196550849607,0.11595016215107842
0,LY96,4.0236893,1.7618415,5.7293524483285e-05,0.0014623702871622867,0.2872340425531915,0.14811057570377884,0.13912346684941268
0,C1orf162,3.988794,0.7379539,6.641000938579803e-05,0.00167416666188142,0.5,0.45523712908952574,0.04476287091047426
0,SLC7A7,3.9456058,1.7405895,7.959848562307438e-05,0.001979195780059453,0.2765957446808511,0.1331473497337053,0.14344839494714579
0,GLUL,3.9430082,1.6686807,8.046590152476025e-05,0.001997727791876483,0.2925531914893617,0.16155211767689576,0.13100107381246595
0,ZEB2,3.8724985,1.1276904,0.00010772537179444869,0.0025767467952178,0.3617021276595745,0.24828810550342378,0.1134140221561507
0,IFI27L2,3.8602304,1.2920206,0.00011328015715661782,0.0026899515983155645,0.3351063829787234,0.23256403753487193,0.10254234544385149
0,MARCH1,3.826556,1.3883933,0.0001299486133953224,0.0030518941779321455,0.3191489361702128,0.1940147096119706,0.1251342265582422
0,LY86,3.796418,1.1148411,0.0001468019089643,0.003392409650515413,0.3617021276595745,0.24955617550088766,0.11214595215868683
0,H2AFY,3.7886252,0.8009381,0.0001514832003856133,0.0034858180611941196,0.44148936170212766,0.3857468932285062,0.055742468473621465
0,RAB11FIP1,3.7779846,1.436685,0.00015810261925248555,0.003622852876176353,0.2978723404255319,0.1729647476540705,0.1249075927714614
0,QKI,3.7690027,1.9383652,0.00016390110504187674,0.00374000833973521,0.25,0.11082931777834136,0.13917068222165863
0,AHNAK,3.749255,0.99697936,0.00017736069383242716,0.003985986692022446,0.40425531914893614,0.33451686533096625,0.06973845381796989
0,OGFRL1,3.7424011,1.9331559,0.00018227023594971295,0.004090704156890609,0.2553191489361702,0.11894496576211007,0.13637418317406014
